Regulator,Target,Sign,Model,Confidence Rank,Constraint,Direct
IL12RB1_2,IFNGR_2,unknown,Fake,4,,
IL12RB1_2,IFNG_2,unknown,Fake,4,,
IL12RB1_2,GATA3,unknown,Fake,4,,
IL12RB1_2,GZMB,unknown,Fake,4,,
IL12RB1_2,IL23R,unknown,Fake,4,,
IL12RB1_2,IL23,unknown,Fake,4,,
IL12RB1_2,IL35,unknown,Fake,4,,
IL12RB1_2,FOXP3,unknown,Fake,4,,
IL12RB1_2,IL6R,unknown,Fake,4,,
IL12RB1_2,NFAT,unknown,Fake,4,,
IL12RB1_2,IRF1,unknown,Fake,4,,
IL12RB1_2,PU1,unknown,Fake,4,,
IL12RB1_2,EOMES,unknown,Fake,4,,
IL12RB1_2,IL12RB2,unknown,Fake,4,,
IL12RB1_2,IL12RB1_2,unknown,Fake,4,,
IL12RB1_2,IL21,unknown,Fake,4,,
IL12RB1_2,STAT1,unknown,Fake,4,,
IL12RB1_2,IL2RA,unknown,Fake,4,,
IL12RB1_2,IL31,unknown,Fake,4,,
IL12RB1_2,IL4RA_2,unknown,Fake,4,,
IL12RB1_2,IL10R,unknown,Fake,4,,
IL12RB1_2,SOCS1,unknown,Fake,4,,
IL12RB1_2,IL1R,unknown,Fake,4,,
IL12RB1_2,TGFB,unknown,Fake,4,,
IL12RB1_2,IFNGR,unknown,Fake,4,,
IL12RB1_2,IL9,unknown,Fake,4,,
IL12RB1_2,IFNG,unknown,Fake,4,,
IL12RB1_2,IL5,unknown,Fake,4,,
IL12RB1_2,IL4R,unknown,Fake,4,,
IL12RB1_2,SMAD2,unknown,Fake,4,,
IL12RB1_2,BCL6,unknown,Fake,4,,
IL12RB1_2,IL4,unknown,Fake,4,,
IL12RB1_2,NFKB,unknown,Fake,4,,
IL12RB1_2,TBET_2,unknown,Fake,4,,
IL12RB1_2,PRF1,unknown,Fake,4,,
IL12RB1_2,RORGT,unknown,Fake,4,,
IL12RB1_2,STAT5,unknown,Fake,4,,
IL12RB1_2,IL18R,unknown,Fake,4,,
IL12RB1_2,SMAD3,unknown,Fake,4,,
IL12RB1_2,IL6,unknown,Fake,4,,
IL12RB1_2,IL2R_2,unknown,Fake,4,,
IL12RB1_2,IRAK,unknown,Fake,4,,
STAT1,CD8,unknown,Fake,4,,
STAT1,CD4,unknown,Fake,4,,
STAT1,STAT4,unknown,Fake,4,,
STAT1,IL17,unknown,Fake,4,,
STAT1,proliferation,unknown,Fake,4,,
STAT1,IL3,unknown,Fake,4,,
STAT1,IL25R,unknown,Fake,4,,
STAT1,RUNX3,unknown,Fake,4,,
STAT1,STAT5_2,unknown,Fake,4,,
STAT1,JAK1,unknown,Fake,4,,
STAT1,IL21R,unknown,Fake,4,,
STAT1,IL4R_2,unknown,Fake,4,,
STAT1,IL1R1,unknown,Fake,4,,
STAT1,THPOK,unknown,Fake,4,,
STAT1,TGFBR,unknown,Fake,4,,
STAT1,IL24,unknown,Fake,4,,
STAT1,STAT6,unknown,Fake,4,,
STAT1,ST2,unknown,Fake,4,,
STAT1,CMAF,unknown,Fake,4,,
STAT1,IL13,unknown,Fake,4,,
STAT1,IL25,unknown,Fake,4,,
STAT1,STAT3,unknown,Fake,4,,
STAT1,IL2R,unknown,Fake,4,,
STAT1,IL10,unknown,Fake,4,,
STAT1,IL33R,unknown,Fake,4,,
STAT1,IL22,unknown,Fake,4,,
STAT1,IL2,unknown,Fake,4,,
STAT1,IFNGR_2,unknown,Fake,4,,
STAT1,IFNG_2,unknown,Fake,4,,
STAT1,GATA3,unknown,Fake,4,,
STAT1,GZMB,unknown,Fake,4,,
STAT1,IL23R,unknown,Fake,4,,
STAT1,IL23,unknown,Fake,4,,
STAT1,IL35,unknown,Fake,4,,
STAT1,FOXP3,unknown,Fake,4,,
STAT1,IL6R,unknown,Fake,4,,
STAT1,NFAT,unknown,Fake,4,,
STAT1,PU1,unknown,Fake,4,,
STAT1,EOMES,unknown,Fake,4,,
STAT1,IL12RB2,unknown,Fake,4,,
STAT1,IL12RB1_2,unknown,Fake,4,,
STAT1,IL21,unknown,Fake,4,,
STAT1,IL2RA,unknown,Fake,4,,
STAT1,IL12R,unknown,Fake,4,,
STAT1,IL31,unknown,Fake,4,,
STAT1,IL4RA_2,unknown,Fake,4,,
STAT1,IL10R,unknown,Fake,4,,
STAT1,IL1R,unknown,Fake,4,,
STAT1,TGFB,unknown,Fake,4,,
STAT1,IFNGR,unknown,Fake,4,,
STAT1,IL9,unknown,Fake,4,,
STAT1,IFNG,unknown,Fake,4,,
STAT1,IL5,unknown,Fake,4,,
STAT1,IL4R,unknown,Fake,4,,
STAT1,SMAD2,unknown,Fake,4,,
STAT1,IL4,unknown,Fake,4,,
STAT1,NFKB,unknown,Fake,4,,
STAT1,PRF1,unknown,Fake,4,,
STAT1,RORGT,unknown,Fake,4,,
STAT1,STAT5,unknown,Fake,4,,
STAT1,IL18R,unknown,Fake,4,,
STAT1,SMAD3,unknown,Fake,4,,
STAT1,IL6,unknown,Fake,4,,
STAT1,IL2R_2,unknown,Fake,4,,
STAT1,IRAK,unknown,Fake,4,,
IL36R,CD8,unknown,Fake,4,,
IL36R,CD4,unknown,Fake,4,,
IL36R,STAT4,unknown,Fake,4,,
IL36R,IL17,unknown,Fake,4,,
IL36R,proliferation,unknown,Fake,4,,
IL36R,IL3,unknown,Fake,4,,
IL36R,IL25R,unknown,Fake,4,,
IL36R,RUNX3,unknown,Fake,4,,
IL36R,STAT5_2,unknown,Fake,4,,
IL36R,JAK1,unknown,Fake,4,,
IL36R,IL21R,unknown,Fake,4,,
IL36R,IL4R_2,unknown,Fake,4,,
IL36R,IL1R1,unknown,Fake,4,,
IL36R,THPOK,unknown,Fake,4,,
IL36R,TGFBR,unknown,Fake,4,,
IL36R,IL24,unknown,Fake,4,,
IL36R,STAT6,unknown,Fake,4,,
IL36R,ST2,unknown,Fake,4,,
IL36R,STAT1_2,unknown,Fake,4,,
IL36R,CMAF,unknown,Fake,4,,
IL36R,IL13,unknown,Fake,4,,
IL36R,IL25,unknown,Fake,4,,
IL36R,STAT3,unknown,Fake,4,,
IL36R,IL2R,unknown,Fake,4,,
IL36R,IL10,unknown,Fake,4,,
IL36R,IL33R,unknown,Fake,4,,
IL36R,IL22,unknown,Fake,4,,
IL36R,IL2,unknown,Fake,4,,
IL36R,IFNGR_2,unknown,Fake,4,,
IL36R,IFNG_2,unknown,Fake,4,,
IL36R,GATA3,unknown,Fake,4,,
IL36R,GZMB,unknown,Fake,4,,
IL36R,IL23R,unknown,Fake,4,,
IL36R,IL23,unknown,Fake,4,,
IL36R,IL35,unknown,Fake,4,,
IL36R,FOXP3,unknown,Fake,4,,
IL36R,IL6R,unknown,Fake,4,,
IL36R,NFAT,unknown,Fake,4,,
IL36R,IRF1,unknown,Fake,4,,
IL36R,PU1,unknown,Fake,4,,
IL36R,EOMES,unknown,Fake,4,,
IL36R,IL12RB2,unknown,Fake,4,,
IL36R,IL12RB1_2,unknown,Fake,4,,
IL36R,IL21,unknown,Fake,4,,
IL36R,STAT1,unknown,Fake,4,,
IL36R,IL2RA,unknown,Fake,4,,
IL36R,IL12R,unknown,Fake,4,,
IL36R,IL31,unknown,Fake,4,,
IL36R,IL4RA_2,unknown,Fake,4,,
IL36R,IL10R,unknown,Fake,4,,
IL36R,SOCS1,unknown,Fake,4,,
IL36R,IL1R,unknown,Fake,4,,
IL36R,TGFB,unknown,Fake,4,,
IL36R,IFNGR,unknown,Fake,4,,
IL36R,IL9,unknown,Fake,4,,
IL36R,IFNG,unknown,Fake,4,,
IL36R,IL5,unknown,Fake,4,,
IL36R,IL4R,unknown,Fake,4,,
IL36R,SMAD2,unknown,Fake,4,,
IL36R,BCL6,unknown,Fake,4,,
IL36R,IL4,unknown,Fake,4,,
IL36R,NFKB,unknown,Fake,4,,
IL36R,PRF1,unknown,Fake,4,,
IL36R,RORGT,unknown,Fake,4,,
IL36R,STAT5,unknown,Fake,4,,
IL36R,IL18R,unknown,Fake,4,,
IL36R,SMAD3,unknown,Fake,4,,
IL36R,IL6,unknown,Fake,4,,
IL36R,IL2R_2,unknown,Fake,4,,
IL36R,IRAK,unknown,Fake,4,,
IL2RA,CD8,unknown,Fake,4,,
IL2RA,CD4,unknown,Fake,4,,
IL2RA,STAT4,unknown,Fake,4,,
IL2RA,IL17,unknown,Fake,4,,
IL2RA,proliferation,unknown,Fake,4,,
IL2RA,IL3,unknown,Fake,4,,
IL2RA,IL25R,unknown,Fake,4,,
IL2RA,RUNX3,unknown,Fake,4,,
IL2RA,STAT5_2,unknown,Fake,4,,
IL2RA,JAK1,unknown,Fake,4,,
IL2RA,IL21R,unknown,Fake,4,,
IL2RA,IL4R_2,unknown,Fake,4,,
IL2RA,IL1R1,unknown,Fake,4,,
IL2RA,THPOK,unknown,Fake,4,,
IL2RA,TGFBR,unknown,Fake,4,,
IL2RA,IL24,unknown,Fake,4,,
IL2RA,STAT6,unknown,Fake,4,,
IL2RA,ST2,unknown,Fake,4,,
IL2RA,STAT1_2,unknown,Fake,4,,
IL2RA,CMAF,unknown,Fake,4,,
IL2RA,IL13,unknown,Fake,4,,
IL2RA,IL25,unknown,Fake,4,,
IL2RA,STAT3,unknown,Fake,4,,
IL2RA,IL2R,unknown,Fake,4,,
IL2RA,IL10,unknown,Fake,4,,
IL2RA,IL33R,unknown,Fake,4,,
IL2RA,IL22,unknown,Fake,4,,
IL2RA,TBET,unknown,Fake,4,,
IL2RA,IL2,unknown,Fake,4,,
IL2RA,IFNGR_2,unknown,Fake,4,,
IL2RA,IFNG_2,unknown,Fake,4,,
IL2RA,GATA3,unknown,Fake,4,,
IL2RA,GZMB,unknown,Fake,4,,
IL2RA,IL23R,unknown,Fake,4,,
IL2RA,IL23,unknown,Fake,4,,
IL2RA,IL35,unknown,Fake,4,,
IL2RA,FOXP3,unknown,Fake,4,,
IL2RA,IL6R,unknown,Fake,4,,
IL2RA,NFAT,unknown,Fake,4,,
IL2RA,IRF1,unknown,Fake,4,,
IL2RA,PU1,unknown,Fake,4,,
IL2RA,EOMES,unknown,Fake,4,,
IL2RA,IL12RB2,unknown,Fake,4,,
IL2RA,IL12RB1_2,unknown,Fake,4,,
IL2RA,IL21,unknown,Fake,4,,
IL2RA,STAT1,unknown,Fake,4,,
IL2RA,IL2RA,unknown,Fake,4,,
IL2RA,IL12R,unknown,Fake,4,,
IL2RA,IL31,unknown,Fake,4,,
IL2RA,IL4RA_2,unknown,Fake,4,,
IL2RA,IL10R,unknown,Fake,4,,
IL2RA,SOCS1,unknown,Fake,4,,
IL2RA,IL1R,unknown,Fake,4,,
IL2RA,TGFB,unknown,Fake,4,,
IL2RA,IFNGR,unknown,Fake,4,,
IL2RA,IL9,unknown,Fake,4,,
IL2RA,IFNG,unknown,Fake,4,,
IL2RA,IL5,unknown,Fake,4,,
IL2RA,IL4R,unknown,Fake,4,,
IL2RA,SMAD2,unknown,Fake,4,,
IL2RA,BCL6,unknown,Fake,4,,
IL2RA,IL4,unknown,Fake,4,,
IL2RA,NFKB,unknown,Fake,4,,
IL2RA,TBET_2,unknown,Fake,4,,
IL2RA,PRF1,unknown,Fake,4,,
IL2RA,RORGT,unknown,Fake,4,,
IL2RA,STAT5,unknown,Fake,4,,
IL2RA,IL18R,unknown,Fake,4,,
IL2RA,SMAD3,unknown,Fake,4,,
IL2RA,IL6,unknown,Fake,4,,
IL2RA,IRAK,unknown,Fake,4,,
IL12R,CD8,unknown,Fake,4,,
IL12R,CD4,unknown,Fake,4,,
IL12R,IL17,unknown,Fake,4,,
IL12R,proliferation,unknown,Fake,4,,
IL12R,IL3,unknown,Fake,4,,
IL12R,IL25R,unknown,Fake,4,,
IL12R,RUNX3,unknown,Fake,4,,
IL12R,STAT5_2,unknown,Fake,4,,
IL12R,JAK1,unknown,Fake,4,,
IL12R,IL21R,unknown,Fake,4,,
IL12R,IL4R_2,unknown,Fake,4,,
IL12R,IL1R1,unknown,Fake,4,,
IL12R,THPOK,unknown,Fake,4,,
IL12R,TGFBR,unknown,Fake,4,,
IL12R,IL24,unknown,Fake,4,,
IL12R,STAT6,unknown,Fake,4,,
IL12R,ST2,unknown,Fake,4,,
IL12R,STAT1_2,unknown,Fake,4,,
IL12R,CMAF,unknown,Fake,4,,
IL12R,IL13,unknown,Fake,4,,
IL12R,IL25,unknown,Fake,4,,
IL12R,STAT3,unknown,Fake,4,,
IL12R,IL2R,unknown,Fake,4,,
IL12R,IL10,unknown,Fake,4,,
IL12R,IL33R,unknown,Fake,4,,
IL12R,IL22,unknown,Fake,4,,
IL12R,TBET,unknown,Fake,4,,
IL12R,IL2,unknown,Fake,4,,
IL12R,IFNGR_2,unknown,Fake,4,,
IL12R,IFNG_2,unknown,Fake,4,,
IL12R,GATA3,unknown,Fake,4,,
IL12R,GZMB,unknown,Fake,4,,
IL12R,IL23R,unknown,Fake,4,,
IL12R,IL23,unknown,Fake,4,,
IL12R,IL35,unknown,Fake,4,,
IL12R,FOXP3,unknown,Fake,4,,
IL12R,IL6R,unknown,Fake,4,,
IL12R,NFAT,unknown,Fake,4,,
IL12R,IRF1,unknown,Fake,4,,
IL12R,PU1,unknown,Fake,4,,
IL12R,EOMES,unknown,Fake,4,,
IL12R,IL12RB2,unknown,Fake,4,,
IL12R,IL12RB1_2,unknown,Fake,4,,
IL12R,IL21,unknown,Fake,4,,
IL12R,STAT1,unknown,Fake,4,,
IL12R,IL2RA,unknown,Fake,4,,
IL12R,IL12R,unknown,Fake,4,,
IL12R,IL31,unknown,Fake,4,,
IL12R,IL4RA_2,unknown,Fake,4,,
IL12R,IL10R,unknown,Fake,4,,
IL12R,SOCS1,unknown,Fake,4,,
IL12R,IL1R,unknown,Fake,4,,
IL12R,TGFB,unknown,Fake,4,,
IL12R,IFNGR,unknown,Fake,4,,
IL12R,IL9,unknown,Fake,4,,
IL12R,IFNG,unknown,Fake,4,,
IL12R,IL5,unknown,Fake,4,,
IL12R,IL4R,unknown,Fake,4,,
IL12R,SMAD2,unknown,Fake,4,,
IL12R,BCL6,unknown,Fake,4,,
IL12R,IL4,unknown,Fake,4,,
IL12R,NFKB,unknown,Fake,4,,
IL12R,TBET_2,unknown,Fake,4,,
IL12R,PRF1,unknown,Fake,4,,
IL12R,RORGT,unknown,Fake,4,,
IL12R,STAT5,unknown,Fake,4,,
IL12R,IL18R,unknown,Fake,4,,
IL12R,SMAD3,unknown,Fake,4,,
IL12R,IL6,unknown,Fake,4,,
IL12R,IL2R_2,unknown,Fake,4,,
IL12R,IRAK,unknown,Fake,4,,
IL4RA_2,CD8,unknown,Fake,4,,
IL4RA_2,CD4,unknown,Fake,4,,
IL4RA_2,STAT4,unknown,Fake,4,,
IL4RA_2,IL17,unknown,Fake,4,,
IL4RA_2,proliferation,unknown,Fake,4,,
IL4RA_2,IL3,unknown,Fake,4,,
IL4RA_2,IL25R,unknown,Fake,4,,
IL4RA_2,RUNX3,unknown,Fake,4,,
IL4RA_2,STAT5_2,unknown,Fake,4,,
IL4RA_2,JAK1,unknown,Fake,4,,
IL4RA_2,IL21R,unknown,Fake,4,,
IL4RA_2,IL1R1,unknown,Fake,4,,
IL4RA_2,THPOK,unknown,Fake,4,,
IL4RA_2,TGFBR,unknown,Fake,4,,
IL4RA_2,IL24,unknown,Fake,4,,
IL4RA_2,STAT6,unknown,Fake,4,,
IL4RA_2,ST2,unknown,Fake,4,,
IL4RA_2,STAT1_2,unknown,Fake,4,,
IL4RA_2,CMAF,unknown,Fake,4,,
IL4RA_2,IL13,unknown,Fake,4,,
IL4RA_2,IL25,unknown,Fake,4,,
IL4RA_2,STAT3,unknown,Fake,4,,
IL4RA_2,IL2R,unknown,Fake,4,,
IL4RA_2,IL10,unknown,Fake,4,,
IL4RA_2,IL33R,unknown,Fake,4,,
IL4RA_2,IL22,unknown,Fake,4,,
IL4RA_2,TBET,unknown,Fake,4,,
IL4RA_2,IL2,unknown,Fake,4,,
IL4RA_2,IFNGR_2,unknown,Fake,4,,
IL4RA_2,IFNG_2,unknown,Fake,4,,
IL4RA_2,GATA3,unknown,Fake,4,,
IL4RA_2,GZMB,unknown,Fake,4,,
IL4RA_2,IL23R,unknown,Fake,4,,
IL4RA_2,IL23,unknown,Fake,4,,
IL4RA_2,IL35,unknown,Fake,4,,
IL4RA_2,FOXP3,unknown,Fake,4,,
IL4RA_2,IL6R,unknown,Fake,4,,
IL4RA_2,NFAT,unknown,Fake,4,,
IL4RA_2,IRF1,unknown,Fake,4,,
IL4RA_2,PU1,unknown,Fake,4,,
IL4RA_2,EOMES,unknown,Fake,4,,
IL4RA_2,IL12RB2,unknown,Fake,4,,
IL4RA_2,IL12RB1_2,unknown,Fake,4,,
IL4RA_2,IL21,unknown,Fake,4,,
IL4RA_2,STAT1,unknown,Fake,4,,
IL4RA_2,IL2RA,unknown,Fake,4,,
IL4RA_2,IL12R,unknown,Fake,4,,
IL4RA_2,IL31,unknown,Fake,4,,
IL4RA_2,IL4RA_2,unknown,Fake,4,,
IL4RA_2,IL10R,unknown,Fake,4,,
IL4RA_2,SOCS1,unknown,Fake,4,,
IL4RA_2,IL1R,unknown,Fake,4,,
IL4RA_2,TGFB,unknown,Fake,4,,
IL4RA_2,IFNGR,unknown,Fake,4,,
IL4RA_2,IL9,unknown,Fake,4,,
IL4RA_2,IFNG,unknown,Fake,4,,
IL4RA_2,IL5,unknown,Fake,4,,
IL4RA_2,IL4R,unknown,Fake,4,,
IL4RA_2,SMAD2,unknown,Fake,4,,
IL4RA_2,BCL6,unknown,Fake,4,,
IL4RA_2,IL4,unknown,Fake,4,,
IL4RA_2,NFKB,unknown,Fake,4,,
IL4RA_2,TBET_2,unknown,Fake,4,,
IL4RA_2,PRF1,unknown,Fake,4,,
IL4RA_2,RORGT,unknown,Fake,4,,
IL4RA_2,STAT5,unknown,Fake,4,,
IL4RA_2,IL18R,unknown,Fake,4,,
IL4RA_2,SMAD3,unknown,Fake,4,,
IL4RA_2,IL6,unknown,Fake,4,,
IL4RA_2,IL2R_2,unknown,Fake,4,,
IL4RA_2,IRAK,unknown,Fake,4,,
SOCS1,CD8,unknown,Fake,4,,
SOCS1,CD4,unknown,Fake,4,,
SOCS1,STAT4,unknown,Fake,4,,
SOCS1,IL17,unknown,Fake,4,,
SOCS1,proliferation,unknown,Fake,4,,
SOCS1,IL3,unknown,Fake,4,,
SOCS1,IL25R,unknown,Fake,4,,
SOCS1,RUNX3,unknown,Fake,4,,
SOCS1,IL21R,unknown,Fake,4,,
SOCS1,IL4R_2,unknown,Fake,4,,
SOCS1,IL1R1,unknown,Fake,4,,
SOCS1,THPOK,unknown,Fake,4,,
SOCS1,TGFBR,unknown,Fake,4,,
SOCS1,IL24,unknown,Fake,4,,
SOCS1,ST2,unknown,Fake,4,,
SOCS1,STAT1_2,unknown,Fake,4,,
SOCS1,CMAF,unknown,Fake,4,,
SOCS1,IL13,unknown,Fake,4,,
SOCS1,IL25,unknown,Fake,4,,
SOCS1,STAT3,unknown,Fake,4,,
SOCS1,IL2R,unknown,Fake,4,,
SOCS1,IL10,unknown,Fake,4,,
SOCS1,IL33R,unknown,Fake,4,,
SOCS1,IL22,unknown,Fake,4,,
SOCS1,TBET,unknown,Fake,4,,
SOCS1,IL2,unknown,Fake,4,,
SOCS1,IFNGR_2,unknown,Fake,4,,
SOCS1,IFNG_2,unknown,Fake,4,,
SOCS1,GATA3,unknown,Fake,4,,
SOCS1,GZMB,unknown,Fake,4,,
SOCS1,IL23R,unknown,Fake,4,,
SOCS1,IL23,unknown,Fake,4,,
SOCS1,IL35,unknown,Fake,4,,
SOCS1,FOXP3,unknown,Fake,4,,
SOCS1,IL6R,unknown,Fake,4,,
SOCS1,NFAT,unknown,Fake,4,,
SOCS1,IRF1,unknown,Fake,4,,
SOCS1,PU1,unknown,Fake,4,,
SOCS1,EOMES,unknown,Fake,4,,
SOCS1,IL12RB2,unknown,Fake,4,,
SOCS1,IL12RB1_2,unknown,Fake,4,,
SOCS1,IL21,unknown,Fake,4,,
SOCS1,STAT1,unknown,Fake,4,,
SOCS1,IL2RA,unknown,Fake,4,,
SOCS1,IL12R,unknown,Fake,4,,
SOCS1,IL31,unknown,Fake,4,,
SOCS1,IL4RA_2,unknown,Fake,4,,
SOCS1,IL10R,unknown,Fake,4,,
SOCS1,SOCS1,unknown,Fake,4,,
SOCS1,IL1R,unknown,Fake,4,,
SOCS1,TGFB,unknown,Fake,4,,
SOCS1,IFNGR,unknown,Fake,4,,
SOCS1,IL9,unknown,Fake,4,,
SOCS1,IFNG,unknown,Fake,4,,
SOCS1,IL5,unknown,Fake,4,,
SOCS1,IL4R,unknown,Fake,4,,
SOCS1,SMAD2,unknown,Fake,4,,
SOCS1,BCL6,unknown,Fake,4,,
SOCS1,IL4,unknown,Fake,4,,
SOCS1,NFKB,unknown,Fake,4,,
SOCS1,TBET_2,unknown,Fake,4,,
SOCS1,PRF1,unknown,Fake,4,,
SOCS1,RORGT,unknown,Fake,4,,
SOCS1,IL18R,unknown,Fake,4,,
SOCS1,SMAD3,unknown,Fake,4,,
SOCS1,IL6,unknown,Fake,4,,
SOCS1,IL2R_2,unknown,Fake,4,,
SOCS1,IRAK,unknown,Fake,4,,
IL33_e,CD8,unknown,Fake,4,,
IL33_e,CD4,unknown,Fake,4,,
IL33_e,STAT4,unknown,Fake,4,,
IL33_e,IL17,unknown,Fake,4,,
IL33_e,proliferation,unknown,Fake,4,,
IL33_e,IL3,unknown,Fake,4,,
IL33_e,IL25R,unknown,Fake,4,,
IL33_e,RUNX3,unknown,Fake,4,,
IL33_e,STAT5_2,unknown,Fake,4,,
IL33_e,JAK1,unknown,Fake,4,,
IL33_e,IL21R,unknown,Fake,4,,
IL33_e,IL4R_2,unknown,Fake,4,,
IL33_e,IL1R1,unknown,Fake,4,,
IL33_e,THPOK,unknown,Fake,4,,
IL33_e,TGFBR,unknown,Fake,4,,
IL33_e,IL24,unknown,Fake,4,,
IL33_e,STAT6,unknown,Fake,4,,
IL33_e,ST2,unknown,Fake,4,,
IL33_e,STAT1_2,unknown,Fake,4,,
IL33_e,CMAF,unknown,Fake,4,,
IL33_e,IL13,unknown,Fake,4,,
IL33_e,IL25,unknown,Fake,4,,
IL33_e,STAT3,unknown,Fake,4,,
IL33_e,IL2R,unknown,Fake,4,,
IL33_e,IL10,unknown,Fake,4,,
IL33_e,IL22,unknown,Fake,4,,
IL33_e,TBET,unknown,Fake,4,,
IL33_e,IL2,unknown,Fake,4,,
IL33_e,IFNGR_2,unknown,Fake,4,,
IL33_e,IFNG_2,unknown,Fake,4,,
IL33_e,GATA3,unknown,Fake,4,,
IL33_e,GZMB,unknown,Fake,4,,
IL33_e,IL23R,unknown,Fake,4,,
IL33_e,IL23,unknown,Fake,4,,
IL33_e,IL35,unknown,Fake,4,,
IL33_e,FOXP3,unknown,Fake,4,,
IL33_e,IL6R,unknown,Fake,4,,
IL33_e,NFAT,unknown,Fake,4,,
IL33_e,IRF1,unknown,Fake,4,,
IL33_e,PU1,unknown,Fake,4,,
IL33_e,EOMES,unknown,Fake,4,,
IL33_e,IL12RB2,unknown,Fake,4,,
IL33_e,IL12RB1_2,unknown,Fake,4,,
IL33_e,IL21,unknown,Fake,4,,
IL33_e,STAT1,unknown,Fake,4,,
IL33_e,IL2RA,unknown,Fake,4,,
IL33_e,IL12R,unknown,Fake,4,,
IL33_e,IL31,unknown,Fake,4,,
IL33_e,IL4RA_2,unknown,Fake,4,,
IL33_e,IL10R,unknown,Fake,4,,
IL33_e,SOCS1,unknown,Fake,4,,
IL33_e,IL1R,unknown,Fake,4,,
IL33_e,TGFB,unknown,Fake,4,,
IL33_e,IFNGR,unknown,Fake,4,,
IL33_e,IL9,unknown,Fake,4,,
IL33_e,IFNG,unknown,Fake,4,,
IL33_e,IL5,unknown,Fake,4,,
IL33_e,IL4R,unknown,Fake,4,,
IL33_e,SMAD2,unknown,Fake,4,,
IL33_e,BCL6,unknown,Fake,4,,
IL33_e,IL4,unknown,Fake,4,,
IL33_e,NFKB,unknown,Fake,4,,
IL33_e,TBET_2,unknown,Fake,4,,
IL33_e,PRF1,unknown,Fake,4,,
IL33_e,RORGT,unknown,Fake,4,,
IL33_e,STAT5,unknown,Fake,4,,
IL33_e,IL18R,unknown,Fake,4,,
IL33_e,SMAD3,unknown,Fake,4,,
IL33_e,IL6,unknown,Fake,4,,
IL33_e,IL2R_2,unknown,Fake,4,,
IL33_e,IRAK,unknown,Fake,4,,
IL15_e,CD8,unknown,Fake,4,,
IL15_e,CD4,unknown,Fake,4,,
IL15_e,STAT4,unknown,Fake,4,,
IL15_e,IL17,unknown,Fake,4,,
IL15_e,proliferation,unknown,Fake,4,,
IL15_e,IL3,unknown,Fake,4,,
IL15_e,IL25R,unknown,Fake,4,,
IL15_e,RUNX3,unknown,Fake,4,,
IL15_e,STAT5_2,unknown,Fake,4,,
IL15_e,JAK1,unknown,Fake,4,,
IL15_e,IL21R,unknown,Fake,4,,
IL15_e,IL4R_2,unknown,Fake,4,,
IL15_e,IL1R1,unknown,Fake,4,,
IL15_e,THPOK,unknown,Fake,4,,
IL15_e,TGFBR,unknown,Fake,4,,
IL15_e,IL24,unknown,Fake,4,,
IL15_e,STAT6,unknown,Fake,4,,
IL15_e,ST2,unknown,Fake,4,,
IL15_e,STAT1_2,unknown,Fake,4,,
IL15_e,CMAF,unknown,Fake,4,,
IL15_e,IL13,unknown,Fake,4,,
IL15_e,IL25,unknown,Fake,4,,
IL15_e,STAT3,unknown,Fake,4,,
IL15_e,IL2R,unknown,Fake,4,,
IL15_e,IL10,unknown,Fake,4,,
IL15_e,IL33R,unknown,Fake,4,,
IL15_e,IL22,unknown,Fake,4,,
IL15_e,TBET,unknown,Fake,4,,
IL15_e,IL2,unknown,Fake,4,,
IL15_e,IFNGR_2,unknown,Fake,4,,
IL15_e,IFNG_2,unknown,Fake,4,,
IL15_e,GATA3,unknown,Fake,4,,
IL15_e,GZMB,unknown,Fake,4,,
IL15_e,IL23R,unknown,Fake,4,,
IL15_e,IL23,unknown,Fake,4,,
IL15_e,IL35,unknown,Fake,4,,
IL15_e,FOXP3,unknown,Fake,4,,
IL15_e,IL6R,unknown,Fake,4,,
IL15_e,NFAT,unknown,Fake,4,,
IL15_e,IRF1,unknown,Fake,4,,
IL15_e,PU1,unknown,Fake,4,,
IL15_e,EOMES,unknown,Fake,4,,
IL15_e,IL12RB2,unknown,Fake,4,,
IL15_e,IL12RB1_2,unknown,Fake,4,,
IL15_e,IL21,unknown,Fake,4,,
IL15_e,STAT1,unknown,Fake,4,,
IL15_e,IL2RA,unknown,Fake,4,,
IL15_e,IL12R,unknown,Fake,4,,
IL15_e,IL31,unknown,Fake,4,,
IL15_e,IL4RA_2,unknown,Fake,4,,
IL15_e,IL10R,unknown,Fake,4,,
IL15_e,SOCS1,unknown,Fake,4,,
IL15_e,IL1R,unknown,Fake,4,,
IL15_e,TGFB,unknown,Fake,4,,
IL15_e,IFNGR,unknown,Fake,4,,
IL15_e,IL9,unknown,Fake,4,,
IL15_e,IFNG,unknown,Fake,4,,
IL15_e,IL5,unknown,Fake,4,,
IL15_e,IL4R,unknown,Fake,4,,
IL15_e,SMAD2,unknown,Fake,4,,
IL15_e,BCL6,unknown,Fake,4,,
IL15_e,IL4,unknown,Fake,4,,
IL15_e,NFKB,unknown,Fake,4,,
IL15_e,TBET_2,unknown,Fake,4,,
IL15_e,PRF1,unknown,Fake,4,,
IL15_e,RORGT,unknown,Fake,4,,
IL15_e,STAT5,unknown,Fake,4,,
IL15_e,IL18R,unknown,Fake,4,,
IL15_e,SMAD3,unknown,Fake,4,,
IL15_e,IL6,unknown,Fake,4,,
IL15_e,IL2R_2,unknown,Fake,4,,
